SYS_Obs,SYS_Time,SYS_Date,SYS_configName,SYS_configAuthor,USERDEF_remark,USERDEF_Bar_code,USERDEF,USERDEF_1,PORO_gsw,PORO_gbw,PORO_gtw,PORO_E_apparent,PORO_VPcham,PORO_VPref,PORO_VPleaf,PORO_VPDleaf,PORO_H2O_r,PORO_H2O_s,PORO_H2O_leaf,PORO_leaf_area,PORO_leaf_width,FLUORO_flashID,FLUORO_Fo,FLUORO_Fm,FLUORO_FvFm,FLUORO_Fs,FLUORO_Fm_1,FLUORO_PhiPS2,FLUORO_PS21,FLUORO_abs,FLUORO_ETR,FLUORO_TRANS,SENSOR_rh_s,SENSOR_rh_r,SENSOR_Tref,SENSOR_Tmeas,SENSOR_Tleaf,SENSOR_P_atm,SENSOR_flow,SENSOR_flow_s,SENSOR_leak_pct,SENSOR_Qamb,SENSOR_batt,LEAF_ANGLE_pitch,LEAF_ANGLE_roll,LEAF_ANGLE_heading,LEAF_ANGLE_angle_inc_leaf,LEAF_ANGLE_direct_pct,LEAF_ANGLE_slope_leaf,LEAF_ANGLE_az_leaf,LEAF_ANGLE_dec_solar,LEAF_ANGLE_az_solar,LEAF_ANGLE_zenith_solar,GPS_gps_time,GPS_gps_date,GPS_latitude,GPS_longitude,GPS_altitude,GPS_gps_sats,GPS_gps_HDOP,MATCH_match_time,MATCH_match_date,MATCH_rh_adj,MATCH_type,STABILITY_gsw1sec,STABILITY_gsw2sec,STABILITY_gsw4sec,STABILITY_flr1sec,STABILITY_flr2sec,STABILITY_flr4sec,P_CONFIG_auto,P_CONFIG_flow_set,P_CONFIG_gsw_limit,P_CONFIG_gsw_period,P_CONFIG_aw,P_CONFIG_Bla,P_CONFIG_Blb,P_CONFIG_Blc,P_CONFIG_Bld,P_CONFIG_Ble,P_CONFIG_chamber,FL_CONFIG_dark,FL_CONFIG_flash_type,FL_CONFIG_flash_intensity,FL_CONFIG_modrate,FL_CONFIG_flr_limit,FL_CONFIG_flr_period,FL_CONFIG_P1_dur,FL_CONFIG_P2_dur,FL_CONFIG_P3_dur,FL_CONFIG_P1_Fmax,FL_CONFIG_P2_ramp,FL_CONFIG_P2_slp,FL_CONFIG_P3_Fmax,FL_CONFIG_P3_Pred,FL_CONFIG_P3_DeltaF,SENSOR_V_v_humA,SENSOR_V_v_humB,SENSOR_V_v_flowIn,SENSOR_V_v_flowOut,SENSOR_V_v_temp,SENSOR_V_v_irt,SENSOR_V_v_pres,SENSOR_V_v_par,SENSOR_V_v_F,SENSOR_V_i_LED,USERCAL_b_rhr,USERCAL_m_rhr,USERCAL_span_rhr,USERCAL_b_rhs,USERCAL_m_rhs,USERCAL_span_rhs,USERCAL_z_flowIn,USERCAL_z_flowOut,USERCAL_z_quantum,USERCAL_z_flr,META_flashId,META_lciSerNum,META_lcpSerNum,META_lcfSerNum,META_lcrhSerNum,META_version,META_configUpdatedAt,SourceFile,SourceDateFromFile,SourceRow,PlantID,CleanTimestamp,MeasurementDate
28,21:31:54,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,-0.009426,2.9154,-0.009457,-0.12096,1.5074,1.5107,2.7345,1.2272,15.4054,15.3716,27.8861,0.44179,7.5,PSF-00578_20260722213154_9b4,0,0,0,76.81346,327.4584,0.765425,0.5,0.8,0.003453,1,49.9,50.01,24.14,22.49,22.49,98.06,155.9,156.1,-0.1,0,3.935,25,59,311,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:21:58,22-Jul-2026,-0.64,1,0,-0.001,-9999,-0.026,-0.128,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4752,2.461,1.6412,0.93268,0.28221,-0.017412,0.18634,0.10665,76.8135,0.000293,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213154_9b4,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,149,Pl23-R3-M3-H2-P03,22-Jul-2026 21:31:54,22-Jul-2026
29,21:32:29,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,-6e-06,2.9167,-6e-06,-7.7e-05,1.5279,1.5279,2.8207,1.2928,15.5801,15.5801,28.7627,0.44179,7.5,PSF-00578_20260722213229_9fd,0,0,0,85.24596,311.9008,0.726689,0.5,0.8,0.002283,1,50.64,50.64,24.12,23.01,23.01,98.07,156.1,156,0.1,0,3.935,20,-55,344,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,-0.002,-0.001,-0.006,0.256,0.746,1.176,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.476,2.4619,1.6426,0.93231,0.28242,-0.011677,0.19079,0.10665,85.246,0.000291,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213229_9fd,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,150,Pl23-R3-M3-H2-P03,22-Jul-2026 21:32:29,22-Jul-2026
30,21:32:51,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,0.000134,2.9153,0.000134,0.001722,1.5123,1.5123,2.7444,1.2321,15.4207,15.4211,27.9853,0.44179,7.5,PSF-00578_20260722213251_4e0,0,0,0,80.82855,312.664,0.741484,0.5,0.8,0.003092,1,50.14,50.14,24.12,22.55,22.55,98.07,155.9,156,-0.1,0,3.928,7,-27,21,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,-0.001,-0.001,-9999,0.207,0.19,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4753,2.4612,1.6411,0.93239,0.28251,-0.016481,0.19364,0.10665,80.8285,0.000282,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213251_4e0,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,151,Pl23-R3-M3-H2-P03,22-Jul-2026 21:32:51,22-Jul-2026
31,21:33:18,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,0.001514,2.9163,0.001513,0.019519,1.502,1.5014,2.7397,1.2377,15.3097,15.3151,27.936,0.44179,7.5,PSF-00578_20260722213318_b46,0,0,0,82.38852,330.9352,0.751043,0.5,0.8,0.003774,1,49.86,49.84,24.1,22.53,22.53,98.07,156,156,0,0,3.933,10,-13,12,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,-0.003,-0.001,-9999,0.294,0.78,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4749,2.4609,1.6422,0.93239,0.28274,-0.016559,0.19697,0.10665,82.3885,0.000284,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213318_b46,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,152,Pl23-R3-M3-H2-P03,22-Jul-2026 21:33:18,22-Jul-2026
32,21:33:30,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,-0.003678,2.9171,-0.003683,-0.046611,1.5121,1.5134,2.7266,1.2144,15.4318,15.4189,27.8021,0.44179,7.5,PSF-00578_20260722213330_81b,0,0,0,79.54681,335.6413,0.763,0.5,0.8,0.004357,1,50.23,50.27,24.09,22.45,22.45,98.07,156.1,156.1,0,0,3.897,13,57,3,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,-0.001,-0.002,-9999,-0.052,-0.175,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4755,2.4614,1.643,0.93266,0.28286,-0.017295,0.19834,0.10665,79.5468,0.000299,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213330_81b,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,153,Pl23-R3-M3-H2-P03,22-Jul-2026 21:33:30,22-Jul-2026
33,21:33:42,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,-0.000518,2.9169,-0.000518,-0.007029,1.5116,1.5118,2.8128,1.3012,15.4157,15.4138,28.6824,0.44179,7.5,PSF-00578_20260722213342_91e,0,0,0,84.57005,360.839,0.765629,0.5,0.8,0.003585,1,50.24,50.24,24.08,22.96,22.96,98.07,156.1,156,0.1,0,3.932,15,57,1,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,0,-0.001,-9999,0.367,0.876,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4755,2.4614,1.6428,0.93236,0.28296,-0.011658,0.19984,0.10665,84.5701,0.000295,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213342_91e,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,154,Pl23-R3-M3-H2-P03,22-Jul-2026 21:33:42,22-Jul-2026
34,21:34:02,22-Jul-2026,Rain_out,Climate_model,,Pl23-R3-M3-H2-P03,,,-0.001796,2.9157,-0.001797,-0.025413,1.5072,1.5079,2.8634,1.3562,15.3756,15.3685,29.1973,0.44179,7.5,PSF-00578_20260722213402_99d,0,0,0,81.48658,335.2615,0.756946,0.5,0.8,0.003934,1,50.14,50.16,24.06,23.25,23.25,98.07,156,156.1,-0.1,0,3.932,15,41,2,,,,,,,,00:00:00,0000-00-00,NaN,NaN,NaN,0,NaN,21:32:20,22-Jul-2026,-0.58,1,-0.001,0,-9999,0.132,0.021,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4754,2.4612,1.6416,0.93269,0.28313,-0.00829,0.20236,0.10665,81.4866,0.00029,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722213402_99d,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,155,Pl23-R3-M3-H2-P03,22-Jul-2026 21:34:02,22-Jul-2026
65,12:49:36,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.11721,2.9163,0.11268,2.5478,1.73,1.6605,3.8847,2.1547,16.9256,17.6342,39.5979,0.44179,7.5,PSF-00578_20260722124936_28a,0,0,0,88.8716,249.2791,0.643486,0.5,0.8,120.7274,1,38.65,37.1,30.86,28.4,28.4,98.1,156,155.2,0.6,469,3.703,0,-44,329,,,,,,,,17:43:44,22-Jul-2026,39.2084,-96.5939,339.7,19,0.66,12:43:00,22-Jul-2026,-0.43,1,0.002,0.004,-9999,-0.142,-0.112,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4569,2.445,1.6422,0.9303,0.2162,-0.02809,0.44949,0.49856,88.8716,0.000308,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722124936_28a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,62,Pl27-R3-M3-H3-P02,22-Jul-2026 12:49:36,22-Jul-2026
1,12:50:43,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.12033,2.9166,0.11556,2.5813,1.8209,1.7506,3.9479,2.1269,17.8447,18.5618,40.2427,0.44179,7.5,PSF-00578_20260722125043_a96,0,0,0,86.26735,240.1532,0.640782,0.5,0.8,128.9501,1,40.67,39.1,30.87,28.68,28.68,98.1,156.1,155.1,0.6,503,3.735,3,-44,326,,,,,,,,17:44:52,22-Jul-2026,39.2085,-96.5939,333.4,7,1,12:50:36,22-Jul-2026,-0.39,1,-0.002,-0.002,-9999,-0.245,-0.122,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4596,2.4476,1.6425,0.9301,0.21614,-0.025006,0.29436,0.52702,86.2673,0.000295,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125043_a96,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,63,Pl27-R3-M3-H3-P02,22-Jul-2026 12:50:43,22-Jul-2026
2,12:50:57,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.098069,2.9162,0.094878,2.3566,1.8028,1.7385,4.1654,2.3626,17.7214,18.3764,42.4594,0.44179,7.5,PSF-00578_20260722125057_db9,0,0,0,86.66647,240.6263,0.63983,0.5,0.8,134.4167,1,40.24,38.81,30.88,29.61,29.61,98.1,156,155.2,0.6,525,3.729,0,-45,325,,,,,,,,17:45:05,22-Jul-2026,39.2085,-96.5939,332.9,3,2.4,12:50:36,22-Jul-2026,-0.39,1,-0.003,-0.005,-9999,-0.103,-0.121,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4592,2.447,1.6421,0.93029,0.21607,-0.01447,0.29719,0.54549,86.6665,0.000288,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125057_db9,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,64,Pl27-R3-M3-H3-P02,22-Jul-2026 12:50:57,22-Jul-2026
3,12:51:09,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.093975,2.9173,0.091042,2.2424,1.7741,1.713,4.118,2.344,17.4599,18.0828,41.9741,0.44179,7.5,PSF-00578_20260722125109_fd6,0,0,0,144.0754,292.5332,0.50749,0.5,0.8,132.5583,1,39.6,38.24,30.88,29.41,29.41,98.11,156.2,155.2,0.6,653,3.734,0,-49,326,,,,,,,,17:45:18,22-Jul-2026,39.2084,-96.5939,337,8,0.95,12:50:36,22-Jul-2026,-0.39,1,-0.001,-0.001,-9999,0.433,1.795,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4584,2.4462,1.6432,0.93044,0.21605,-0.016771,0.29951,0.65229,144.0754,0.00029,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125109_fd6,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,65,Pl27-R3-M3-H3-P02,22-Jul-2026 12:51:09,22-Jul-2026
4,12:51:53,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.074151,2.9158,0.072312,1.7159,1.7791,1.7322,4.038,2.259,17.6565,18.1337,41.159,0.44179,7.5,PSF-00578_20260722125153_ca8,0,0,0,86.4855,238.2367,0.636977,0.5,0.8,114.2612,1,39.69,38.65,30.89,29.07,29.07,98.11,156,155,0.6,448,3.734,0,-50,325,,,,,,,,17:46:00,22-Jul-2026,39.2084,-96.5939,337,8,0.95,12:50:36,22-Jul-2026,-0.39,1,-0.001,0.003,-9999,-0.103,-0.567,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.459,2.4463,1.6417,0.9298,0.21598,-0.020769,0.30697,0.48136,86.4855,0.000306,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125153_ca8,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,66,Pl27-R3-M3-H3-P02,22-Jul-2026 12:51:53,22-Jul-2026
5,12:52:04,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.084517,2.9164,0.082137,1.9741,1.8102,1.7564,4.0972,2.2871,17.9015,18.4501,41.7608,0.44179,7.5,PSF-00578_20260722125204_598,0,0,0,82.48115,195.4311,0.577953,0.5,0.8,101.7162,1,40.39,39.19,30.89,29.32,29.32,98.11,156,155.1,0.6,440,3.732,-1,-52,326,,,,,,,,17:46:13,22-Jul-2026,39.2084,-96.5939,337,8,0.95,12:50:36,22-Jul-2026,-0.39,1,0.003,0.004,-9999,-0.071,0.081,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4597,2.4472,1.6423,0.93021,0.21598,-0.017877,0.30859,0.47429,82.4811,0.000301,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125204_598,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,67,Pl27-R3-M3-H3-P02,22-Jul-2026 12:52:04,22-Jul-2026
6,12:52:18,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.10743,2.9163,0.10361,2.4986,1.8998,1.8317,4.1924,2.2926,18.6696,19.3633,42.7303,0.44179,7.5,PSF-00578_20260722125218_b8a,0,0,0,83.46999,214.6876,0.611203,0.5,0.8,117.2213,1,42.38,40.86,30.89,29.72,29.72,98.11,156,155.1,0.6,479,3.732,-3,-47,328,,,,,,,,17:46:27,22-Jul-2026,39.2084,-96.5939,336.9,8,0.95,12:50:36,22-Jul-2026,-0.39,1,0.001,0.002,0.009,-0.485,-0.892,-0.968,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4619,2.4498,1.6422,0.93013,0.21596,-0.013318,0.31067,0.50728,83.47,0.0003,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125218_b8a,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,68,Pl27-R3-M3-H3-P02,22-Jul-2026 12:52:18,22-Jul-2026
7,12:52:31,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.15398,2.916,0.14626,3.4381,1.8641,1.7704,4.1004,2.2362,18.0444,18.9996,41.7917,0.44179,7.5,PSF-00578_20260722125231_027,0,0,0,78.91023,204.905,0.614894,0.5,0.8,119.7277,1,41.58,39.49,30.89,29.33,29.33,98.11,156,155.3,0.5,487,3.732,1,-44,327,,,,,,,,17:46:39,22-Jul-2026,39.2085,-96.5938,336.8,8,0.95,12:50:36,22-Jul-2026,-0.39,1,0.002,0.002,0.013,-0.137,-0.212,-0.565,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4601,2.4488,1.6419,0.93055,0.21595,-0.017774,0.31245,0.51339,78.9102,0.000285,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125231_027,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,69,Pl27-R3-M3-H3-P02,22-Jul-2026 12:52:31,22-Jul-2026
8,12:52:41,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.10571,2.9161,0.10201,2.3419,1.8496,1.7858,4.0346,2.185,18.1997,18.8504,41.1186,0.44179,7.5,PSF-00578_20260722125241_147,0,0,0,81.92969,204.0027,0.598389,0.5,0.8,163.4429,1,41.26,39.83,30.89,29.05,29.05,98.12,156,155,0.6,683,3.731,-2,-34,330,,,,,,,,17:46:49,22-Jul-2026,39.2084,-96.5938,336.8,8,1.07,12:50:36,22-Jul-2026,-0.39,1,-0.001,0,-9999,-0.049,-0.28,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4606,2.4484,1.642,0.93001,0.21596,-0.020971,0.31381,0.67722,81.9297,0.00029,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125241_147,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,70,Pl27-R3-M3-H3-P02,22-Jul-2026 12:52:41,22-Jul-2026
9,12:52:50,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.12068,2.9155,0.11588,2.7016,1.9,1.8263,4.1174,2.2174,18.6128,19.3634,41.9617,0.44179,7.5,PSF-00578_20260722125250_9ea,0,0,0,78.8337,200.6943,0.607195,0.5,0.8,170.584,1,42.38,40.74,30.89,29.41,29.41,98.12,155.9,155.2,0.5,702,3.734,-4,-30,331,,,,,,,,17:46:59,22-Jul-2026,39.2084,-96.5938,337.1,9,0.93,12:50:36,22-Jul-2026,-0.39,1,0.004,0.003,-9999,0.082,-0.031,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4618,2.4498,1.6413,0.9304,0.21595,-0.016945,0.31513,0.69351,78.8337,0.0003,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125250_9ea,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,71,Pl27-R3-M3-H3-P02,22-Jul-2026 12:52:50,22-Jul-2026
10,12:53:10,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.099014,2.9166,0.095763,2.1182,1.8096,1.7519,3.9167,2.1071,17.8538,18.4423,39.9161,0.44179,7.5,PSF-00578_20260722125310_514,0,0,0,83.49252,225.5212,0.62978,0.5,0.8,125.4897,1,40.35,39.06,30.9,28.54,28.54,98.12,156.1,155.2,0.5,498,3.732,8,43,83,,,,,,,,17:47:19,22-Jul-2026,39.2084,-96.5938,337,9,0.93,12:50:36,22-Jul-2026,-0.39,1,0.001,0.003,-9999,-0.088,-0.297,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4595,2.4472,1.6425,0.93045,0.21589,-0.026906,0.31795,0.52289,83.4925,0.000293,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125310_514,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,72,Pl27-R3-M3-H3-P02,22-Jul-2026 12:53:10,22-Jul-2026
11,12:53:26,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.20009,2.9143,0.18723,4.048,1.87,1.7595,3.9287,2.0587,17.9316,19.0576,40.0389,0.44179,7.5,PSF-00578_20260722125326_01c,0,0,0,84.31399,206.4947,0.591689,0.5,0.8,172.4471,1,41.7,39.23,30.9,28.6,28.6,98.12,155.8,155.3,0.3,729,3.731,19,16,71,,,,,,,,17:47:34,22-Jul-2026,39.2085,-96.5938,337.2,9,0.93,12:50:36,22-Jul-2026,-0.39,1,0.001,-0.002,0.011,0.067,0.065,0.073,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4597,2.4489,1.6401,0.93068,0.21591,-0.026284,0.32008,0.71547,84.314,0.000291,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125326_01c,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,73,Pl27-R3-M3-H3-P02,22-Jul-2026 12:53:26,22-Jul-2026
12,12:53:41,22-Jul-2026,Rain_out,Climate_model,,Pl27-R3-M3-H3-P02,,,0.15148,2.9175,0.144,3.134,1.7704,1.6849,3.8447,2.0743,17.1725,18.043,39.1841,0.44179,7.5,PSF-00578_20260722125341_d31,0,0,0,91.68291,280.0251,0.67259,0.5,0.8,79.1192,1,39.48,37.57,30.9,28.22,28.22,98.12,156.2,155.8,0.3,294,3.692,5,80,207,,,,,,,,17:47:50,22-Jul-2026,39.2085,-96.5938,337.1,9,0.93,12:50:36,22-Jul-2026,-0.39,1,-0.002,-0.004,-9999,0.022,-0.037,-9999,1,150,0.005,2,0.058905,0,0.02923,0,0,-6.8e-05,standard,0,rectangular,7000,500,-9999,-9999,55537,55537,55537,0,-9999,0,0,0,0,2.4575,2.446,1.6434,0.93181,0.2159,-0.03052,0.32204,0.35237,91.6829,0.000297,2.3977,-3e-05,1,2.3839,-2.4e-05,1,0.60171,0.60051,0.10664,0,PSF-00578_20260722125341_d31,PFA-00612,PSA-00572,PSF-00578,RHS-0697,3.0.0,2026-06-15T15:17:51.144Z,DATA_DUMP_1785116825020_clean_2026-07-22.csv,22-Jul-2026,74,Pl27-R3-M3-H3-P02,22-Jul-2026 12:53:41,22-Jul-2026
